Start 1h:8m:39s, Update intervall 5 ms
Time [s], Button-press [], Acceleration_x [m/s^2], Acceleration_y [m/s^2], Acceleration_z [m/s^2], Angular-velocity_x [Deg/s], Angular-velocity_y [Deg/s], Angular-velocity_z [Deg/s], Quaternion_w [], Quaternion_x [], Quaternion_y [], Quaternion_z [], Euler-yaw [Deg], Euler-roll [Deg], Euler-pitch [Deg]
32.730,          ,   9.65,   0.35,   2.16,     1.69,   -13.88,     6.38, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.735,          ,  10.87,   0.37,   1.14,     3.44,    -6.69,    10.62, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.740,          ,   9.86,   0.46,   0.46,     7.50,    13.25,    10.94, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.745,          ,   9.86,   0.46,   0.46,     8.25,     6.56,     8.75, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.750,          ,   9.36,   0.57,   1.92,     8.25,     6.56,     8.75, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.755,          ,   9.36,   0.57,   1.92,     6.75,     2.06,     7.38, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.760,          ,   9.52,   0.52,   2.01,     6.75,     2.06,     7.38, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.770,          ,   9.59,   0.33,   2.19,     4.19,    -0.94,     7.00, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.775,          ,   9.59,   0.33,   2.19,     4.19,    -0.94,     7.00, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.780,          ,  10.07,   0.20,   2.15,     2.12,    -5.62,     7.06, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.785,          ,  10.07,   0.20,   2.15,     2.12,    -5.62,     7.06, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.790,          ,   9.84,   0.25,   1.41,     1.50,     0.50,     8.00, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.795,          ,   9.84,   0.25,   1.41,     1.50,     0.50,     8.00, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.800,          ,   9.67,   0.33,   1.62,     1.81,     1.38,     8.62, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.805,          ,   9.67,   0.33,   1.62,     1.81,     1.38,     8.62, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.810,          ,   9.50,   0.40,   1.73,     3.56,    -1.31,     8.69, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.830,          ,   9.50,   0.40,   1.73,     5.31,    -4.81,     7.75, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.835,          ,   9.71,   0.41,   1.71,     6.12,    -7.81,     6.25, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.840,          ,   9.64,   0.33,   1.73,     4.06,   -11.25,     5.31, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.845,          ,   9.64,   0.33,   1.73,     0.25,   -14.81,     4.75, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.850,          ,   9.61,   0.26,   1.78,     0.25,   -14.81,     4.75, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.855,          ,   9.61,   0.26,   1.78,    -2.69,   -16.62,     4.56, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.860,          ,   9.81,   0.22,   1.87,    -2.69,   -16.62,     4.56, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.865,          ,   9.81,   0.22,   1.87,    -3.06,   -13.31,     4.62, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.870,          ,   9.97,   0.26,   1.77,    -3.06,   -13.31,     4.62, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.875,          ,   9.97,   0.26,   1.77,    -3.06,   -13.31,     4.62, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.880,          ,   9.86,   0.28,   1.65,    -2.50,    -8.69,     4.94, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.885,          ,   9.86,   0.28,   1.65,    -1.69,    -6.56,     4.44, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.890,          ,   9.70,   0.27,   1.60,    -1.69,    -6.56,     4.44, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.895,          ,   9.63,   0.27,   1.56,    -1.19,    -7.12,     3.50, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.905,          ,   9.63,   0.27,   1.56,    -1.19,    -7.12,     3.50, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.910,          ,   9.86,   0.17,   1.50,    -1.31,    -6.69,     2.94, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.930,          ,   9.86,   0.17,   1.50,    -1.31,    -6.69,     2.94, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.935,          ,   9.76,   0.22,   1.67,     0.56,    -5.38,     2.94, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.940,          ,   9.65,   0.10,   1.31,     1.56,    -0.88,     2.69, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.945,          ,   9.65,   0.10,   1.31,     1.56,    -0.88,     2.69, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.950,          ,   9.49,   0.01,   1.34,     1.12,     3.38,     2.00, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.955,          ,   9.49,   0.01,   1.34,     0.00,     0.25,     1.50, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.960,          ,   9.49,  -0.07,   1.39,     0.00,     0.25,     1.50, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.965,          ,   9.49,  -0.07,   1.39,    -1.06,    -1.06,     1.25, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.970,          ,   9.55,  -0.04,   1.46,    -1.06,    -1.06,     1.25, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.975,          ,   9.55,  -0.04,   1.46,    -1.50,    -0.88,     1.44, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.980,          ,   9.69,   0.00,   1.45,    -1.50,    -0.88,     1.44, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.985,          ,   9.59,   0.02,   1.38,    -1.12,     0.94,     1.69, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.990,          ,   9.59,   0.02,   1.38,    -1.12,     0.94,     1.69, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
32.995,          ,   9.54,   0.08,   1.38,    -0.25,     1.31,     1.38, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
33.005,          ,   9.54,   0.08,   1.38,    -0.25,     1.31,     1.38, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
33.010,          ,   9.56,   0.09,   1.40,    -1.19,    -0.94,     1.25, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
33.030,          ,   9.56,   0.09,   1.40,    -1.19,    -0.94,     1.25, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
33.035,          ,   9.72,   0.11,   1.46,    -3.50,    -3.50,     1.25, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
33.040,          ,   9.74,   0.10,   1.44,    -3.50,    -3.50,     1.31, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
33.045,          ,   9.74,   0.10,   1.44,    -3.50,    -3.50,     1.31, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
33.050,          ,   9.71,   0.10,   1.40,    -3.44,    -3.12,     1.62, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
33.055,          ,   9.71,   0.10,   1.40,    -3.69,    -3.06,     1.62, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
33.060,          ,   9.74,   0.06,   1.46,    -3.69,    -3.06,     1.62, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
33.065,          ,   9.74,   0.06,   1.46,    -3.88,    -2.62,     1.69, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
33.070,          ,   9.82,   0.06,   1.48,    -3.88,    -2.62,     1.69, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
33.075,          ,   9.85,   0.06,   1.40,    -3.94,    -1.25,     1.62, -0.70,  0.18,  0.63,  0.29,   45.19,   79.75,  -37.75
33.080,          ,   9.85,   0.06,   1.40,    -3.94,    -1.25,     1.62, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.085,          ,   9.85,   0.06,   1.40,    -3.94,    -1.25,     1.62, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.090,          ,   9.86,   0.01,   1.41,    -4.19,     0.38,     1.88, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.095,          ,   9.86,   0.01,   1.41,    -4.19,     0.38,     1.88, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.100,          ,   9.75,  -0.05,   1.42,    -3.94,     1.69,     2.00, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.105,          ,   9.75,  -0.05,   1.42,    -3.94,     1.69,     2.00, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.120,          ,   9.63,  -0.03,   1.43,    -3.62,     1.81,     2.06, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.125,          ,   9.63,  -0.03,   1.43,    -3.62,     1.81,     2.06, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.130,          ,   9.69,  -0.08,   1.72,    -5.31,    -1.81,     1.25, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.135,          ,   9.69,  -0.08,   1.72,    -5.31,    -1.81,     1.25, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.140,          ,   9.75,  -0.08,   2.03,    -7.94,    -3.75,     1.50, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.145,          ,   9.75,  -0.08,   2.03,    -7.94,    -3.75,     1.50, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.150,          ,  10.44,  -0.14,   1.96,    -9.75,    -7.69,     2.56, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.155,          ,  10.44,  -0.14,   1.96,    -8.44,     4.88,     4.38, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.160,          ,  10.60,  -0.07,   0.76,    -8.44,     4.88,     4.38, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.165,          ,  10.60,  -0.07,   0.76,    -4.62,    17.06,     5.50, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.170,          ,   9.71,  -0.04,   0.36,    -4.62,    17.06,     5.50, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.175,          ,   9.71,  -0.04,   0.36,    -4.62,    17.06,     5.50, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.180,          ,   9.42,   0.00,   1.66,    -3.19,     8.38,     4.31, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.185,          ,   9.42,   0.00,   1.66,    -3.19,     8.38,     4.31, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.190,          ,   9.60,  -0.09,   1.70,    -3.62,     7.25,     3.06, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.195,          ,   9.60,  -0.09,   1.70,    -4.31,     5.62,     2.69, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.215,          ,   9.74,  -0.18,   1.76,    -4.31,     5.62,     2.69, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.220,          ,   9.89,  -0.12,   1.25,    -4.88,     6.00,     4.44, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.225,          ,   9.74,  -0.10,   1.37,    -2.56,     6.81,     5.31, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.230,          ,   9.74,  -0.10,   1.37,    -2.56,     6.81,     5.31, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.235,          ,   9.63,  -0.15,   1.52,    -0.94,     7.25,     5.12, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.240,          ,   9.63,  -0.15,   1.52,    -0.94,     7.25,     5.12, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.250,          ,   9.71,  -0.18,   1.70,    -0.06,     7.50,     4.62, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.255,          ,   9.71,  -0.18,   1.70,    -0.06,     7.50,     4.62, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.260,          ,   9.86,  -0.02,   1.88,     0.50,     9.50,     4.19, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.265,          ,   9.86,  -0.02,   1.88,     0.50,     9.94,     3.94, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.270,          ,   9.85,   0.05,   1.90,     0.50,     9.94,     3.94, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.275,          ,   9.85,   0.05,   1.90,     0.00,     9.69,     4.00, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.280,          ,   9.85,   0.09,   1.87,     0.00,     9.69,     4.00, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.285,          ,   9.85,   0.09,   1.87,    -1.06,    11.38,     3.69, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.290,          ,   9.78,   0.07,   1.65,    -1.06,    11.38,     3.69, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.295,          ,   9.78,   0.07,   1.65,    -1.75,    12.69,     3.50, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.315,          ,   9.76,   0.08,   1.69,    -1.75,    12.69,     3.50, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.320,          ,   9.66,   0.16,   1.79,    -1.81,    12.06,     3.44, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.325,          ,   9.73,   0.07,   1.91,    -1.44,    11.69,     2.94, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.330,          ,   9.73,   0.07,   1.91,    -1.44,    11.69,     2.94, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.335,          ,   9.63,   0.06,   1.93,    -2.06,    13.25,     2.38, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.340,          ,   9.63,   0.06,   1.93,    -2.06,    13.25,     2.38, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.350,          ,   9.64,   0.09,   2.03,    -2.75,    12.81,     2.00, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.355,          ,   9.64,   0.09,   2.03,    -2.75,    12.81,     2.00, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.360,          ,   9.72,   0.08,   2.04,    -3.19,    11.94,     1.75, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.365,          ,   9.72,   0.08,   2.04,    -4.56,    17.25,     1.00, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.370,          ,   9.50,  -0.13,   1.60,    -4.56,    17.25,     1.00, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.375,          ,   9.50,  -0.13,   1.60,    -4.56,    17.25,     1.00, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.380,          ,   9.33,  -0.19,   1.59,    -5.44,    19.38,     0.19, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.385,          ,   9.33,  -0.19,   1.59,    -5.44,    19.38,     0.19, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.390,          ,   9.40,  -0.25,   1.65,    -5.50,    15.25,    -0.38, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.395,          ,   9.55,  -0.29,   1.71,    -5.19,    12.12,    -0.19, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.415,          ,   9.55,  -0.29,   1.71,    -5.19,    12.12,    -0.19, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.420,          ,   9.67,  -0.19,   1.96,    -5.38,     9.06,     1.00, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.430,          ,   9.68,  -0.15,   1.89,    -6.12,     8.38,     2.00, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.435,          ,   9.68,  -0.15,   1.89,    -6.12,     8.38,     2.00, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.440,          ,   9.55,  -0.11,   1.81,    -7.38,     6.69,     2.31, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.445,          ,   9.55,  -0.11,   1.81,    -7.69,     1.69,     2.38, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.450,          ,   9.51,  -0.04,   1.92,    -7.69,     1.69,     2.38, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.455,          ,   9.51,  -0.04,   1.92,    -7.88,    -3.12,     2.06, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.460,          ,   9.67,   0.02,   2.07,    -7.88,    -3.12,     2.06, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.465,          ,   9.67,   0.02,   2.07,    -8.75,    -5.62,     2.12, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.470,          ,   9.80,   0.06,   2.15,    -8.75,    -5.62,     2.12, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.475,          ,   9.80,   0.06,   2.15,   -10.12,    -6.06,     2.12, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.480,          ,   9.83,   0.10,   2.24,   -10.12,    -6.06,     2.12, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.485,          ,   9.73,   0.06,   2.16,   -12.00,    -4.69,     2.19, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.490,          ,   9.73,   0.06,   2.16,   -12.00,    -4.69,     2.19, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.510,          ,   9.71,   0.06,   2.09,   -13.38,    -2.75,     2.00, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.515,          ,   9.81,   0.04,   2.08,   -14.50,     1.44,     1.31, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.520,          ,   9.81,   0.04,   2.08,   -14.50,     1.44,     1.31, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.525,          ,   9.61,   0.00,   2.11,   -15.38,     3.19,     0.75, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.530,          ,   9.61,   0.00,   2.11,   -15.38,     3.19,     0.75, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.535,          ,   9.48,  -0.01,   2.11,   -15.31,     2.25,    -0.12, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.540,          ,   9.48,  -0.01,   2.11,   -15.31,     2.25,    -0.12, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.545,          ,   9.39,   0.00,   2.16,   -14.50,    -1.00,    -0.75, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.550,          ,   9.39,   0.00,   2.16,   -14.50,    -1.00,    -0.75, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.560,          ,   9.40,  -0.02,   2.19,   -14.81,    -8.12,    -1.62, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.565,          ,   9.40,  -0.02,   2.19,   -14.81,    -8.12,    -1.62, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.570,          ,   9.51,   0.07,   2.34,   -15.19,   -14.75,    -2.12, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.575,          ,   9.51,   0.07,   2.34,   -15.19,   -14.75,    -2.12, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.580,          ,   9.85,  -0.09,   2.22,   -15.88,   -20.12,    -2.56, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.585,          ,   9.85,  -0.09,   2.22,   -15.88,   -20.12,    -2.56, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.590,          ,  10.63,  -0.17,   1.47,   -15.12,   -14.06,    -1.56, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.610,          ,  10.63,  -0.17,   1.47,   -12.06,     9.81,    -0.62, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.615,          ,   8.94,   0.09,   1.81,   -11.56,   -10.44,    -3.62, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.620,          ,   9.08,   0.04,   2.24,   -11.56,   -10.44,    -3.62, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.625,          ,   9.08,   0.04,   2.24,   -11.56,   -10.44,    -3.62, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.630,          ,   9.09,   0.02,   2.10,   -12.94,   -14.44,    -4.75, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.635,          ,   9.09,   0.02,   2.10,   -12.94,   -14.44,    -4.75, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.640,          ,   9.73,   0.02,   1.89,   -13.25,   -19.44,    -4.88, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.645,          ,   9.73,   0.02,   1.89,   -12.81,   -15.56,    -4.44, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.650,          ,   9.63,   0.04,   1.98,   -12.81,   -15.56,    -4.44, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.655,          ,   9.71,   0.02,   2.20,   -11.94,    -8.62,    -4.19, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.665,          ,   9.71,   0.02,   2.20,   -11.94,    -8.62,    -4.19, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.670,          ,   9.91,   0.06,   2.25,   -10.25,    -2.00,    -4.38, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.675,          ,   9.91,   0.06,   2.25,   -10.25,    -2.00,    -4.38, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.680,          ,   9.66,   0.10,   1.88,    -9.19,     8.56,    -4.12, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.685,          ,   9.66,   0.10,   1.88,    -9.19,     8.56,    -4.12, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.690,          ,   9.42,   0.05,   1.71,   -10.50,    12.19,    -4.50, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.710,          ,   9.42,   0.05,   1.71,   -13.38,     5.81,    -5.00, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.715,          ,   9.38,   0.10,   1.60,   -15.75,    -2.25,    -5.62, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.720,          ,   9.46,   0.10,   1.71,   -16.31,    -9.56,    -6.25, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.725,          ,   9.46,   0.10,   1.71,   -16.31,    -9.56,    -6.25, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.730,          ,   9.60,   0.06,   1.70,   -15.38,   -12.62,    -7.38, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.735,          ,   9.60,   0.06,   1.70,   -15.38,   -12.62,    -7.38, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.740,          ,   9.59,   0.00,   1.70,   -13.31,    -9.62,    -7.88, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.745,          ,   9.59,   0.00,   1.70,   -13.31,    -9.62,    -7.88, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.750,          ,   9.47,  -0.06,   1.77,   -10.81,    -5.88,    -8.12, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.755,          ,   9.47,  -0.06,   1.77,    -9.19,    -3.62,    -8.69, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.760,          ,   9.77,  -0.16,   1.91,    -9.19,    -3.62,    -8.69, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.765,          ,   9.77,  -0.16,   1.91,    -9.50,     3.25,    -8.81, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.770,          ,   9.48,  -0.23,   1.83,    -9.50,     3.25,    -8.81, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.775,          ,   9.48,  -0.23,   1.83,    -9.38,     5.75,    -8.25, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.780,          ,   9.29,  -0.25,   1.88,    -9.38,     5.75,    -8.25, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.785,          ,   9.29,  -0.25,   1.88,    -8.88,     5.69,    -8.00, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.805,          ,   9.50,  -0.23,   1.74,    -8.88,     5.69,    -8.00, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.810,          ,   9.29,  -0.38,   1.42,    -9.31,     8.94,    -6.69, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.815,          ,   9.29,  -0.38,   1.42,    -8.88,     4.38,    -6.00, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.820,          ,   9.40,  -0.37,   1.45,    -8.88,     4.38,    -6.00, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.825,          ,   9.40,  -0.37,   1.45,    -8.88,     4.38,    -6.00, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.830,          ,   9.68,  -0.24,   1.53,    -7.94,     2.38,    -5.75, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.835,          ,   9.68,  -0.24,   1.53,    -7.94,     2.38,    -5.75, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.840,          ,   9.52,  -0.12,   1.66,    -7.00,     3.62,    -5.12, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
33.845,          ,   9.46,  -0.13,   1.90,    -6.38,     1.50,    -5.12, -0.71,  0.21,  0.61,  0.27,   41.44,   80.31,   -9.94
